,average_order_value,best_day,best_hour,between_7_to_8_gmt,email_last_send_date,first_seen_date,frequency_score,highest_order_value,last_payment_method,last_purchase_date,last_purchase_value,last_seen_date,lifecycle_id,lowest_order_value,monetary_score,orders_with_promo_count,orders_with_promo_percent,orders_without_promo_count,orders_without_promo_percent,pin_code,purchased,push_last_send_date,recency_score,rfm_total_score,segmentation_last_process_date,session_on_sunday,time_to_first_purchase,total_event_done,total_frequency_monetary,total_revenue,user_id,user_tag
3133,157240.0,tuesday,10.0,1.0,2017-03-02T03:17:17,2016-08-12T09:32:37,3.0,369000.0,kartu kredit / debit,2017-02-12T11:33:06,20400.0,2017-03-07T21:33:02,19506.0,20400.0,9.0,0.0,0.0,11.0,100.0,500551,11.0,1970-01-01T00:00:00,9.0,21.0,2016-11-20T11:07:43,4.0,9.0,170.0,12.0,1618400.0,57ad97b58dbb1b83528b4567,customer
3134,462008.33333333,tuesday,7.0,35.0,2017-03-07T07:24:30,2011-10-18T12:58:19,2.0,1750000.0,bca klikpay,2017-02-20T03:29:17,1050.0,2017-03-07T19:41:32,19506.0,1050.0,9.0,0.0,-16.7,7.0,116.7,179473,6.0,1970-01-01T00:00:00,9.0,20.0,2017-01-31T12:54:23,5.0,1763.0,923.0,11.0,2772050.0,577673787b68516b608b61ea,customer
3135,233400.0,saturday,13.0,11.0,2017-03-07T07:24:31,2013-08-27T21:02:09,2.0,305000.0,transfer bank,2016-12-24T17:09:27,305000.0,2017-03-07T19:39:09,19507.0,33000.0,9.0,3.0,60.0,2.0,40.0,592573,5.0,1970-01-01T00:00:00,9.0,20.0,2016-11-21T08:51:08,43.0,1148.0,1274.0,11.0,1167000.0,577677da7b68512e788b4f6c,customer
3136,120800.0,friday,8.0,2.0,2017-03-07T03:00:34,2014-12-16T16:00:39,0.0,120800.0,payment_method_deposit,2017-02-14T21:27:04,120800.0,2017-03-07T20:03:43,19500.0,120800.0,9.0,0.0,0.0,1.0,100.0,2004925,1.0,1970-01-01T00:00:00,9.0,18.0,2016-11-18T06:26:09,1.0,791.0,72.0,9.0,120800.0,577697937b685130788b77c8,customer
3137,38250.0,sunday,13.0,1.0,2017-03-07T03:00:50,2015-04-03T20:40:17,0.0,60000.0,bca klikpay,2017-01-17T13:45:22,16500.0,2017-03-07T20:05:03,19503.0,16500.0,9.0,0.0,0.0,2.0,100.0,799894,2.0,1970-01-01T00:00:00,9.0,18.0,2016-11-20T02:16:49,26.0,584.0,475.0,9.0,76500.0,57ad9da37b685169fd8b45c2,customer
3138,793725.0,thursday,8.0,9.0,2017-02-08T04:30:51,2014-11-16T21:26:51,7.0,7915000.0,transfer bank,2017-02-04T16:57:35,235000.0,2017-03-07T20:19:36,19506.0,24000.0,9.0,0.0,0.0,18.0,100.0,1801416,12.0,1970-01-01T00:00:00,9.0,25.0,2017-02-06T05:48:07,17.0,651.0,682.0,16.0,9524700.0,577692487b6851fe778b873a,customer
3139,170366.66666667,wednesday,4.0,1.0,2017-03-02T03:14:19,2013-02-18T12:30:07,1.0,200000.0,kartu kredit / debit,2017-01-26T07:49:07,145500.0,2017-03-07T20:40:43,19503.0,145500.0,9.0,0.0,0.0,3.0,100.0,411539,3.0,1970-01-01T00:00:00,9.0,19.0,1970-01-01T00:00:00,2.0,1388.0,95.0,10.0,511100.0,577679537b68510f788b5eee,customer
3140,89433.333333333,monday,15.0,20.0,2017-03-07T07:22:09,2014-05-27T00:36:55,6.0,318500.0,transfer bank,2017-02-24T08:08:02,16000.0,2017-03-07T21:04:30,19509.0,14000.0,9.0,1.0,6.7,14.0,93.3,1019645,15.0,1970-01-01T00:00:00,9.0,24.0,2016-11-21T09:14:42,28.0,853.0,1522.0,15.0,1341500.0,5776c6497b68514f788bc4ef,customer
3141,74675.0,saturday,15.0,1.0,2017-03-07T07:22:05,2016-08-15T11:18:59,2.0,194500.0,payment_method_deposit,2017-03-07T15:53:31,36900.0,2017-03-07T20:49:31,19509.0,36900.0,9.0,0.0,0.0,8.0,100.0,10456318,8.0,1970-01-01T00:00:00,9.0,20.0,2016-11-20T13:58:49,19.0,89.0,645.0,11.0,597400.0,57b1a5237b685124148b474d,customer
3142,150000.0,monday,6.0,2.0,2017-03-01T06:09:29,2016-08-15T04:49:26,0.0,150000.0,klikbca,2016-09-14T07:12:05,150000.0,2017-02-16T00:30:55,19502.0,150000.0,9.0,0.0,0.0,1.0,100.0,5892319,1.0,1970-01-01T00:00:00,7.0,16.0,2016-11-14T15:46:14,3.0,30.0,187.0,9.0,150000.0,57b149d6d9876f74018b7903,customer
3143,216333.33333333,wednesday,5.0,1.0,2017-02-23T02:05:03,2016-08-25T23:34:28,1.0,273000.0,payment_method_atm_transfer,2017-02-21T08:52:18,103000.0,2017-02-22T01:47:34,19509.0,103000.0,9.0,0.0,0.0,4.0,100.0,6774043,4.0,1970-01-01T00:00:00,9.0,19.0,2017-02-07T15:15:16,3.0,160.0,69.0,10.0,752000.0,57bf80848dbb1b5efc8b4585,customer
3144,34500.0,friday,7.0,10.0,2017-03-02T04:23:53,2016-08-31T01:16:15,0.0,34500.0,transfer bank,2017-01-27T03:45:01,34500.0,2017-02-14T04:04:38,19500.0,34500.0,9.0,0.0,0.0,2.0,100.0,11838591,2.0,1970-01-01T00:00:00,9.0,18.0,2016-11-14T18:30:15,1.0,149.0,392.0,9.0,34500.0,57c62fdf8dbb1b1a928b45a4,customer
3145,220000.0,monday,1.0,3.0,2017-03-02T04:23:51,2016-08-15T01:13:35,0.0,250000.0,transfer bank,2017-01-12T02:16:09,190000.0,2017-02-17T05:26:21,19503.0,190000.0,9.0,0.0,0.0,3.0,100.0,8407543,3.0,1970-01-01T00:00:00,9.0,18.0,1970-01-01T00:00:00,2.0,120.0,57.0,9.0,440000.0,57b1173f8dbb1b62668b4569,customer
3146,92107.692307692,saturday,14.0,16.0,2017-03-02T03:21:27,2016-08-13T16:59:12,5.0,199412.0,payment_method_atm_transfer,2017-02-15T14:58:29,62500.0,2017-02-21T18:58:56,19509.0,42998.0,9.0,0.0,30.8,9.0,69.2,7054202,13.0,1970-01-01T00:00:00,9.0,23.0,2017-02-01T17:12:03,31.0,1.0,2164.0,14.0,1197400.0,57af51e08dbb1ba5d88b458c,customer
3147,145000.0,monday,2.0,1.0,2017-03-02T04:24:27,2016-08-15T01:52:47,0.0,145000.0,indomaret,2016-08-15T02:25:47,145000.0,2017-02-15T08:18:10,19502.0,145000.0,9.0,0.0,0.0,1.0,100.0,9728851,1.0,1970-01-01T00:00:00,6.0,15.0,2016-11-14T22:06:14,1.0,0.0,35.0,9.0,145000.0,57b1206fd9876f59ce8b6eb5,customer
3148,34500.0,monday,14.0,2.0,2017-03-02T04:23:52,2016-08-14T14:49:51,0.0,34500.0,bca klikpay,2016-08-26T16:42:23,34500.0,2017-02-13T18:21:13,19502.0,34500.0,9.0,0.0,0.0,1.0,100.0,542850,1.0,1970-01-01T00:00:00,7.0,16.0,2016-11-21T08:28:19,2.0,12.0,69.0,9.0,34500.0,57b0850f8dbb1b26e98b4581,customer
3149,375000.0,saturday,8.0,4.0,2017-03-02T04:23:52,2015-03-13T02:00:49,0.0,375000.0,transfer bank,2017-01-14T00:45:35,375000.0,2017-02-03T21:16:58,19500.0,375000.0,9.0,0.0,0.0,1.0,100.0,2783396,1.0,1970-01-01T00:00:00,9.0,18.0,2016-11-09T11:12:38,1.0,672.0,122.0,9.0,375000.0,577785af7b68512d788bf5d9,customer
3150,33402.0,tuesday,4.0,2.0,2017-03-02T04:25:09,2016-11-01T02:29:52,4.0,69898.0,transfer bank,2017-01-12T13:01:42,24690.0,2017-02-08T21:28:10,19506.0,18999.0,9.0,0.0,0.0,14.0,100.0,13494613,14.0,1970-01-01T00:00:00,9.0,22.0,2016-11-21T09:53:14,1.0,5.0,312.0,13.0,400824.0,5817fe20c0ef75157d87c025,customer
3151,140000.0,monday,4.0,3.0,2017-03-02T04:24:23,2016-08-15T04:47:11,0.0,140000.0,klikbca,2016-08-15T04:56:45,140000.0,2017-02-18T18:33:44,19502.0,140000.0,9.0,0.0,0.0,1.0,100.0,7037512,1.0,1970-01-01T00:00:00,6.0,15.0,2016-11-14T16:54:30,2.0,0.0,153.0,9.0,140000.0,57b1494f8dbb1b649a8b4568,customer
3152,205000.0,sunday,5.0,1.0,2017-03-01T06:12:31,2016-08-28T13:07:43,0.0,210000.0,indomaret,2016-09-02T06:10:00,200000.0,2017-02-16T00:16:10,19505.0,200000.0,9.0,0.0,0.0,2.0,100.0,11772237,2.0,1970-01-01T00:00:00,7.0,16.0,1970-01-01T00:00:00,2.0,3.0,19.0,9.0,410000.0,57c2e21f8dbb1bfc558b4589,customer
3153,219454.54545455,thursday,2.0,2.0,2017-03-01T06:09:22,2016-08-15T02:26:47,4.0,514000.0,payment_method_atm_transfer,2017-02-18T06:35:48,205000.0,2017-02-28T22:49:53,19509.0,100000.0,9.0,0.0,-18.2,13.0,118.2,6860490,11.0,1970-01-01T00:00:00,9.0,22.0,2017-02-02T11:24:41,1.0,0.0,101.0,13.0,2414000.0,57b128678dbb1bd6778b4568,customer
3154,93625.625,wednesday,9.0,2.0,2017-03-01T06:12:48,2016-11-08T07:36:44,2.0,208000.0,payment_method_instant,2017-02-15T19:51:37,95900.0,2017-03-01T19:06:27,19509.0,40000.0,9.0,0.0,0.0,8.0,100.0,12610880,8.0,1970-01-01T00:00:00,9.0,20.0,2017-02-08T17:12:16,2.0,85.0,41.0,11.0,749005.0,58218095c0ef75157d43b4ba,customer
3155,181791.66666667,thursday,13.0,1.0,2017-03-01T06:09:26,2012-02-14T21:23:58,2.0,387000.0,klikbca,2016-10-25T01:50:01,185000.0,2017-02-16T00:09:32,19508.0,45000.0,9.0,0.0,0.0,7.0,100.0,205636,7.0,1970-01-01T00:00:00,9.0,20.0,2016-11-14T16:01:42,14.0,1656.0,440.0,11.0,1135750.0,57767d407b685115788b51ed,customer
3156,154285.71428571,thursday,4.0,10.0,2017-03-01T06:11:50,2016-08-24T06:21:07,2.0,500000.0,klikbca,2017-01-22T18:12:21,39000.0,2017-02-15T19:49:57,19506.0,39000.0,9.0,0.0,0.0,10.0,100.0,5438272,10.0,1970-01-01T00:00:00,9.0,20.0,1970-01-01T00:00:00,21.0,5.0,701.0,11.0,1080000.0,57bd3cd37b68513f768b4b76,customer
3157,139500.0,wednesday,12.0,8.0,2017-03-01T06:09:29,2016-08-23T09:24:08,0.0,160000.0,alfamart,2016-08-25T00:13:29,160000.0,2017-02-28T18:27:49,19505.0,119000.0,9.0,0.0,0.0,2.0,100.0,10914960,2.0,1970-01-01T00:00:00,7.0,16.0,2016-11-19T11:09:15,8.0,0.0,297.0,9.0,279000.0,57bc16388dbb1b56418b4569,customer
3158,125000.0,friday,14.0,2.0,2017-03-01T06:11:52,2016-09-27T08:21:37,0.0,125000.0,transfer bank,2016-11-22T05:49:48,125000.0,2017-02-24T07:01:07,19501.0,125000.0,9.0,0.0,0.0,1.0,100.0,9517594,1.0,1970-01-01T00:00:00,9.0,18.0,2016-11-20T15:29:12,1.0,55.0,102.0,9.0,125000.0,582abeb4c0ef75157d537c52,customer
3159,59333.333333333,monday,8.0,1.0,2017-03-02T02:30:17,2016-12-09T12:57:24,1.0,70500.0,payment_method_instant,2017-02-16T00:01:49,61500.0,2017-02-21T13:21:09,19509.0,46000.0,9.0,0.0,-266.7,11.0,366.7,14625453,3.0,1970-01-01T00:00:00,9.0,19.0,2017-01-31T12:20:44,1.0,48.0,84.0,10.0,178000.0,584aaa34c3ffe70eade983c3,customer
3160,190100.0,thursday,6.0,3.0,2017-03-01T06:12:53,2015-03-10T16:09:48,2.0,325000.0,indomaret / ceriamart,2017-01-31T05:21:49,110000.0,2017-03-02T10:33:44,19506.0,60000.0,9.0,1.0,14.3,6.0,85.7,2752929,7.0,1970-01-01T00:00:00,9.0,20.0,2017-02-01T07:00:16,4.0,583.0,119.0,11.0,1330700.0,5777c1d37b6851daab8b86d5,customer
3161,75000.0,monday,7.0,3.0,2017-03-02T04:23:49,2016-08-28T14:54:56,0.0,75000.0,transfer bank,2016-12-07T09:17:19,75000.0,2017-03-02T13:18:23,19501.0,75000.0,9.0,0.0,0.0,1.0,100.0,11775253,1.0,1970-01-01T00:00:00,9.0,18.0,1970-01-01T00:00:00,1.0,100.0,78.0,9.0,75000.0,57c2fb408dbb1b0d678b45ab,customer
3162,109000.0,monday,11.0,1.0,2017-03-02T03:21:28,2016-09-25T07:53:25,0.0,153000.0,payment_method_instant,2017-02-27T16:31:25,65000.0,2017-03-02T18:37:08,19509.0,65000.0,9.0,0.0,-50.0,3.0,150.0,12456002,2.0,1970-01-01T00:00:00,9.0,18.0,2017-02-02T12:58:03,3.0,130.0,26.0,9.0,218000.0,57e782758dbb1b69aa8b4567,customer
3163,215428.57142857,saturday,5.0,1.0,2017-03-02T04:25:03,2016-09-30T10:20:44,2.0,405000.0,mandiri clickpay,2017-02-23T01:07:31,85000.0,2017-03-02T22:01:33,19509.0,85000.0,9.0,0.0,0.0,7.0,100.0,12594455,7.0,1970-01-01T00:00:00,9.0,20.0,2016-11-15T12:59:31,2.0,7.0,217.0,11.0,1508000.0,57ee3c7c8dbb1bd50a8b4569,customer
3164,2399000.0,saturday,0.0,1.0,2017-03-01T06:09:32,2016-10-15T02:36:57,0.0,2399000.0,kantorpos,2016-10-15T03:03:01,2399000.0,2017-03-03T00:41:47,19502.0,2399000.0,9.0,0.0,0.0,1.0,100.0,12989911,1.0,1970-01-01T00:00:00,8.0,17.0,2016-11-14T16:13:10,2.0,0.0,13.0,9.0,2399000.0,580196494ad177cec4c27c9d,customer
3165,83799.8,monday,4.0,7.0,2017-02-28T13:10:54,2016-10-09T05:42:47,2.0,149000.0,transfer bank,2017-01-04T08:16:23,79000.0,2017-02-14T01:35:14,19506.0,36000.0,9.0,0.0,0.0,5.0,100.0,12826613,5.0,1970-01-01T00:00:00,9.0,20.0,2016-11-19T02:08:43,12.0,47.0,559.0,11.0,418999.0,57f9d8d78dbb1b84258b458d,customer
3166,29500.0,saturday,4.0,1.0,2017-03-02T03:15:53,2016-09-24T03:55:33,0.0,29500.0,payment_method_deposit,2017-02-14T08:56:51,29500.0,2017-02-14T09:56:52,19509.0,29500.0,9.0,0.0,0.0,6.0,100.0,1990364,6.0,1970-01-01T00:00:00,9.0,18.0,2017-02-14T09:42:02,1.0,143.0,22.0,9.0,29500.0,57e5f9358dbb1b59718b456f,customer
3167,184625.0,monday,3.0,2.0,2017-03-02T03:17:17,2015-03-09T20:43:38,3.0,240000.0,payment_method_atm_transfer,2017-02-15T02:37:48,160000.0,2017-02-18T12:09:40,19509.0,150000.0,9.0,0.0,0.0,10.0,100.0,2745017,8.0,1970-01-01T00:00:00,9.0,21.0,2017-02-15T03:30:18,6.0,575.0,105.0,12.0,1477000.0,5777854e7b685107788bfbff,customer
3168,175666.66666667,monday,1.0,1.0,2017-02-28T10:53:32,2016-08-15T11:14:17,1.0,429500.0,payment_method_instant,2017-02-16T01:45:49,429500.0,2017-02-21T19:43:34,19509.0,8500.0,9.0,0.0,0.0,3.0,100.0,493016,3.0,1970-01-01T00:00:00,9.0,19.0,2017-02-07T13:34:59,2.0,174.0,69.0,10.0,527000.0,587f0675c3ffe70ead268ad5,customer
3169,39000.0,thursday,2.0,1.0,2017-03-02T03:12:46,2016-08-19T00:20:31,0.0,39000.0,bni virtual account,2017-02-11T02:28:47,39000.0,2017-03-02T07:00:16,19500.0,39000.0,9.0,0.0,0.0,1.0,100.0,2939603,1.0,1970-01-01T00:00:00,9.0,18.0,2016-11-19T01:01:18,1.0,176.0,54.0,9.0,39000.0,57b650cf8dbb1b44e98b456d,customer
3170,114000.0,wednesday,10.0,1.0,2017-03-02T03:14:17,2016-09-27T08:44:31,0.0,114000.0,payment_method_instant,2017-02-18T07:06:53,114000.0,2017-03-02T07:20:18,19499.0,114000.0,9.0,0.0,0.0,1.0,100.0,5163250,1.0,1970-01-01T00:00:00,9.0,18.0,1970-01-01T00:00:00,2.0,143.0,14.0,9.0,114000.0,586e4da0c3ffe70ead95eec8,customer
3171,80416.25,thursday,12.0,2.0,2017-02-23T02:06:18,2016-08-27T11:32:24,2.0,155000.0,bca klikpay,2017-02-09T03:29:44,7900.0,2017-03-02T11:15:55,19506.0,7900.0,9.0,1.0,12.5,7.0,87.5,4698479,8.0,1970-01-01T00:00:00,9.0,20.0,2016-11-18T08:01:02,4.0,22.0,244.0,11.0,643330.0,57c17a478dbb1b86608b45a1,customer
3172,151000.0,monday,7.0,3.0,2017-03-02T03:15:51,2014-12-06T15:11:35,0.0,151000.0,payment_method_atm_transfer,2017-02-16T07:53:11,151000.0,2017-03-02T07:40:06,19499.0,151000.0,9.0,0.0,0.0,1.0,100.0,1919875,1.0,1970-01-01T00:00:00,9.0,18.0,2016-11-14T22:37:22,1.0,802.0,63.0,9.0,151000.0,5776a8b17b68511c788b9476,customer
3173,78000.0,thursday,9.0,1.0,2017-03-02T03:23:38,2016-09-02T03:04:54,1.0,111000.0,payment_method_instant,2017-03-03T02:03:06,103500.0,2017-03-03T02:03:14,19509.0,19500.0,9.0,0.0,-33.3,4.0,133.3,505150,3.0,1970-01-01T00:00:00,9.0,19.0,2017-02-02T05:46:02,1.0,153.0,18.0,10.0,234000.0,57c8ec567b6851940b8b4567,customer
3174,117250.0,monday,4.0,1.0,2017-03-03T08:23:11,2013-08-24T07:00:10,1.0,250000.0,kartu kredit / debit,2017-02-13T12:11:08,30000.0,2017-02-13T13:06:44,19509.0,30000.0,9.0,0.0,0.0,6.0,100.0,1963048,6.0,1970-01-01T00:00:00,9.0,19.0,2016-11-16T07:33:30,5.0,1154.0,156.0,10.0,519000.0,57ad9f347b685184fd8b45f9,customer
3175,146200.5,friday,7.0,5.0,2017-03-02T03:14:22,2014-06-28T19:55:36,1.0,340000.0,payment_method_instant,2017-02-28T01:45:02,165302.0,2017-02-28T01:45:09,19509.0,79500.0,9.0,0.0,0.0,4.0,100.0,1112263,4.0,1970-01-01T00:00:00,9.0,19.0,2016-11-19T05:37:21,3.0,924.0,120.0,10.0,584802.0,57768ae77b685144788b6412,customer
3176,151666.66666667,monday,4.0,3.0,2017-03-01T03:02:26,2016-11-03T02:38:57,1.0,400000.0,klikbca,2016-11-15T13:58:53,400000.0,2017-03-06T07:01:38,19505.0,25000.0,9.0,0.0,0.0,3.0,100.0,13556504,3.0,1970-01-01T00:00:00,9.0,19.0,2016-11-16T09:26:42,2.0,0.0,130.0,10.0,455000.0,581aa341c0ef75157d3ccc5c,customer
3177,153177.77777778,monday,9.0,3.0,2017-03-02T04:25:42,2015-08-18T10:27:40,3.0,385000.0,payment_method_instant,2017-02-19T16:12:40,53000.0,2017-03-02T15:00:18,19509.0,48000.0,9.0,0.0,-11.1,10.0,111.1,4670822,9.0,1970-01-01T00:00:00,9.0,21.0,2017-02-02T15:55:11,1.0,489.0,54.0,12.0,1378600.0,577782247b685150788bd72b,customer
3178,30000.0,monday,2.0,1.0,2017-03-02T03:15:46,2016-10-30T06:44:25,0.0,30000.0,mandiri clickpay,2017-01-30T06:55:06,30000.0,2017-03-06T09:33:32,19500.0,30000.0,9.0,0.0,0.0,1.0,100.0,13437544,1.0,1970-01-01T00:00:00,8.0,17.0,2017-02-09T05:53:02,1.0,92.0,15.0,9.0,30000.0,581596c9c0ef75157d412ee7,customer
3179,147383.33333333,wednesday,16.0,7.0,2017-03-01T03:02:23,2015-10-11T23:40:01,2.0,200650.0,klikbca,2017-01-15T13:21:13,180000.0,2017-03-06T10:23:03,19506.0,78000.0,9.0,0.0,0.0,6.0,100.0,9014089,6.0,1970-01-01T00:00:00,9.0,20.0,2016-11-15T07:30:57,3.0,0.0,339.0,11.0,884300.0,57ad0bd68dbb1bcabe8b4575,customer
3180,82250.0,tuesday,14.0,1.0,2017-02-23T08:55:02,2016-10-31T14:00:28,0.0,90000.0,kartu kredit / debit,2017-01-25T13:40:39,74500.0,2017-03-06T11:04:45,19503.0,74500.0,9.0,0.0,0.0,2.0,100.0,8881944,2.0,1970-01-01T00:00:00,9.0,18.0,2016-11-12T07:29:50,4.0,68.0,62.0,9.0,164500.0,58174e7cc0ef75157d6de47f,customer
3181,154862.71428571,tuesday,9.0,1.0,2017-03-02T04:24:25,2014-09-22T10:17:59,2.0,329000.0,transfer bank,2017-02-28T13:31:30,329000.0,2017-03-06T11:47:39,19509.0,85000.0,9.0,0.0,0.0,7.0,100.0,1524499,7.0,1970-01-01T00:00:00,9.0,20.0,1970-01-01T00:00:00,1.0,800.0,46.0,11.0,1084039.0,577693837b685146788b93c5,customer
3182,54199.833333333,monday,13.0,3.0,2017-03-02T03:15:45,2015-04-17T22:23:55,2.0,94500.0,mandiri clickpay,2017-01-18T02:40:53,76900.0,2017-03-06T13:11:55,19506.0,20000.0,9.0,0.0,0.0,6.0,100.0,3146252,6.0,1970-01-01T00:00:00,9.0,20.0,2016-11-13T09:44:26,5.0,536.0,270.0,11.0,325199.0,5777ce397b6851a9ab8b7955,customer
3183,218750.0,monday,12.0,2.0,2017-03-02T03:14:15,2016-10-18T11:10:21,1.0,340000.0,payment_method_instant,2017-02-15T22:25:55,215000.0,2017-03-06T13:33:12,19506.0,105000.0,9.0,0.0,0.0,4.0,100.0,8674349,4.0,1970-01-01T00:00:00,9.0,19.0,2017-02-14T13:24:14,2.0,119.0,42.0,10.0,875000.0,583831c5c0ef75157d4f04ea,customer
3184,85222.666666667,sunday,10.0,14.0,2017-03-02T03:12:48,2016-08-02T12:55:39,4.0,191000.0,transfer bank,2017-02-05T11:26:25,100498.0,2017-03-06T14:44:27,19506.0,31200.0,9.0,0.0,0.0,11.0,100.0,11105721,12.0,1970-01-01T00:00:00,9.0,22.0,2017-02-07T15:12:22,59.0,116.0,746.0,13.0,1022672.0,57ac7dc88dbb1b32498b4568,customer
3185,95000.0,sunday,2.0,1.0,2017-02-01T05:27:40,2013-01-27T23:27:45,0.0,95000.0,transfer bank,2017-03-04T14:17:01,95000.0,2017-03-06T14:37:31,19499.0,95000.0,9.0,0.0,0.0,1.0,100.0,401483,1.0,1970-01-01T00:00:00,9.0,18.0,2016-11-18T14:29:29,5.0,1496.0,46.0,9.0,95000.0,577676e77b68513f788b46cc,customer
3186,63000.0,wednesday,5.0,1.0,2017-03-01T06:11:07,2016-09-03T16:42:06,0.0,63000.0,transfer bank,2017-03-06T12:34:16,63000.0,2017-03-06T14:58:58,19499.0,63000.0,9.0,0.0,0.0,1.0,100.0,11936292,1.0,1970-01-01T00:00:00,9.0,18.0,2016-11-14T08:30:47,2.0,183.0,95.0,9.0,63000.0,57cafd5e8dbb1b124e8b456d,customer
3187,188766.66666667,sunday,11.0,2.0,2017-03-02T03:23:35,2014-09-15T07:15:18,1.0,323600.0,transfer bank,2017-01-29T11:51:44,242700.0,2017-03-06T16:31:47,19503.0,242700.0,9.0,0.0,0.0,3.0,100.0,1490051,3.0,1970-01-01T00:00:00,9.0,19.0,2016-11-17T19:19:14,7.0,864.0,74.0,10.0,566300.0,57769f117b685148788b80dd,customer
3188,350000.0,wednesday,5.0,7.0,2017-02-10T05:01:14,2016-08-26T11:07:07,0.0,350000.0,klikbca,2016-08-26T12:50:34,350000.0,2017-03-07T02:40:04,19502.0,350000.0,9.0,0.0,0.0,1.0,100.0,11135995,1.0,1970-01-01T00:00:00,9.0,18.0,2016-11-20T10:21:11,6.0,0.0,242.0,9.0,350000.0,57c022db8dbb1b7b738b4589,customer
3189,50000.0,tuesday,3.0,15.0,2017-03-07T03:00:39,2016-09-27T08:03:35,0.0,50000.0,transfer bank,2016-12-03T02:23:17,50000.0,2017-03-06T05:39:43,19502.0,50000.0,9.0,0.0,0.0,1.0,100.0,8203321,1.0,1970-01-01T00:00:00,9.0,18.0,2016-11-21T04:02:49,10.0,66.0,457.0,9.0,50000.0,57ea27d78dbb1bc86d8b456a,customer
3190,76250.0,tuesday,4.0,2.0,2017-03-03T08:23:09,2015-01-01T16:10:56,0.0,100000.0,kartu kredit / debit,2017-01-28T10:41:32,100000.0,2017-03-07T03:21:47,19509.0,52500.0,9.0,0.0,0.0,2.0,100.0,2124601,2.0,1970-01-01T00:00:00,9.0,18.0,1970-01-01T00:00:00,1.0,730.0,34.0,9.0,152500.0,5776d39a7b685150788bb641,customer
3191,93100.0,friday,10.0,1.0,2017-03-07T03:00:50,2016-11-19T08:14:43,1.0,165800.0,klikbca,2017-02-26T11:44:17,165800.0,2017-03-07T03:52:21,19509.0,49000.0,9.0,1.0,33.3,2.0,66.7,14047237,3.0,1970-01-01T00:00:00,9.0,19.0,2016-11-20T15:09:40,1.0,88.0,11.0,10.0,279300.0,58300a21c0ef75157dbfc716,customer
3192,107000.0,tuesday,2.0,2.0,2017-02-23T03:01:51,2016-12-07T08:24:53,0.0,107000.0,indomaret,2016-12-10T03:05:45,107000.0,2017-02-18T03:28:38,19504.0,107000.0,9.0,2.0,100.0,0.0,0.0,14557165,2.0,1970-01-01T00:00:00,9.0,18.0,1970-01-01T00:00:00,2.0,2.0,212.0,9.0,1647000.0,5847c756c3ffe70eada0c7a9,customer
3193,1919341.7307692,saturday,9.0,8.0,2017-03-06T04:46:42,2016-08-20T11:34:59,9.0,5750000.0,payment_method_deposit,2017-02-15T12:24:23,237000.0,2017-02-15T12:26:20,19509.0,101400.0,9.0,13.0,38.5,16.0,61.5,9400855,26.0,1970-01-01T00:00:00,9.0,27.0,2016-11-18T18:49:22,21.0,5.0,494.0,18.0,49902885.0,57b840638dbb1b578f8b4571,customer
3194,95900.0,thursday,16.0,2.0,2017-02-23T02:04:46,2016-08-25T04:15:39,0.0,95900.0,indomaret,2017-01-12T08:31:15,95900.0,2017-02-15T20:50:40,19502.0,95900.0,9.0,0.0,0.0,2.0,100.0,10222395,2.0,1970-01-01T00:00:00,7.0,16.0,2016-11-19T13:49:46,17.0,0.0,307.0,9.0,95900.0,57be70eb8dbb1b0a328b4584,customer
3195,4500000.0,sunday,7.0,2.0,2017-03-02T03:21:29,2011-03-03T12:09:39,0.0,4500000.0,kartu kredit / debit,2017-01-29T09:19:05,4500000.0,2017-02-16T11:05:20,19503.0,4500000.0,9.0,0.0,0.0,2.0,100.0,147722,2.0,1970-01-01T00:00:00,9.0,18.0,1970-01-01T00:00:00,4.0,2158.0,38.0,9.0,5500000.0,57766a767b685156608b5769,customer
3196,495000.0,tuesday,16.0,2.0,2017-02-23T03:21:11,2016-10-10T04:23:22,0.0,495000.0,klikbca,2016-12-21T01:30:26,495000.0,2017-03-03T05:55:47,19504.0,495000.0,9.0,0.0,0.0,2.0,100.0,548704,2.0,1970-01-01T00:00:00,9.0,18.0,1970-01-01T00:00:00,4.0,64.0,52.0,9.0,990000.0,5848f35fc3ffe70eadb8ac24,customer
3197,227333.33333333,tuesday,10.0,1.0,2017-03-02T03:20:03,2016-08-29T10:06:29,1.0,512000.0,transfer bank,2017-01-28T01:27:18,170000.0,2017-02-21T16:26:46,19509.0,170000.0,9.0,0.0,0.0,3.0,100.0,1413285,3.0,1970-01-01T00:00:00,9.0,19.0,1970-01-01T00:00:00,1.0,144.0,31.0,10.0,682000.0,57c409257b68511e6b8b45b8,customer
3198,1227800.0,sunday,17.0,2.0,2017-03-02T04:24:28,2016-09-06T03:42:12,2.0,3662000.0,mandiri clickpay,2016-12-04T15:39:27,170000.0,2017-03-01T08:04:12,19507.0,170000.0,9.0,0.0,0.0,5.0,100.0,4333095,5.0,1970-01-01T00:00:00,9.0,20.0,2016-11-20T22:19:11,25.0,21.0,863.0,11.0,6139000.0,57ce3b147b685102348b461e,customer
